filepath,species_code,common_name,vocalization_type,quality_rating,duration,source
audio/xc/153640.mp3,black-billed_magpie,Black-billed Magpie,call,4,0:16,xeno-canto
audio/xc/153246.mp3,black-billed_magpie,Black-billed Magpie,call,4,0:14,xeno-canto
audio/xc/153179.mp3,black-billed_magpie,Black-billed Magpie,call,4,3:15,xeno-canto
audio/xc/135680.mp3,black-billed_magpie,Black-billed Magpie,call,4,1:50,xeno-canto
audio/xc/973264.mp3,black-billed_magpie,Black-billed Magpie,call,3,0:39,xeno-canto
audio/xc/163612.mp3,black-billed_magpie,Black-billed Magpie,call,3,0:31,xeno-canto
audio/xc/160460.mp3,black-billed_magpie,Black-billed Magpie,call,3,0:17,xeno-canto
audio/xc/155357.mp3,black-billed_magpie,Black-billed Magpie,call,3,0:12,xeno-canto
audio/xc/155000.mp3,clark's_nutcracker,Clark's Nutcracker,call,0,0:12,xeno-canto
audio/xc/673546.mp3,clark's_nutcracker,Clark's Nutcracker,call,5,0:23,xeno-canto
audio/xc/612666.mp3,clark's_nutcracker,Clark's Nutcracker,"begging call, call",5,0:43,xeno-canto
audio/xc/493274.mp3,clark's_nutcracker,Clark's Nutcracker,call,5,0:49,xeno-canto
audio/xc/597745.mp3,clark's_nutcracker,Clark's Nutcracker,call,4,1:37,xeno-canto
audio/xc/160034.mp3,american_crow,American Crow,call,0,0:23,xeno-canto
audio/xc/159999.mp3,american_crow,American Crow,call,0,0:16,xeno-canto
audio/xc/159993.mp3,american_crow,American Crow,call,0,4:03,xeno-canto
audio/xc/159926.mp3,american_crow,American Crow,call,0,0:10,xeno-canto
audio/xc/159919.mp3,american_crow,American Crow,call,0,1:51,xeno-canto
audio/xc/159918.mp3,american_crow,American Crow,call,0,0:31,xeno-canto
audio/xc/159917.mp3,american_crow,American Crow,call,0,0:07,xeno-canto
audio/xc/159876.mp3,american_crow,American Crow,call,0,0:18,xeno-canto
audio/xc/159869.mp3,american_crow,American Crow,call,0,1:22,xeno-canto
audio/xc/159112.mp3,american_crow,American Crow,"call, fledgling calls",0,1:55,xeno-canto
audio/xc/156530.mp3,american_crow,American Crow,call,0,2:30,xeno-canto
audio/xc/156527.mp3,american_crow,American Crow,call,0,2:28,xeno-canto
audio/xc/156526.mp3,american_crow,American Crow,call,0,2:30,xeno-canto
audio/xc/1058578.mp3,american_crow,American Crow,call,5,1:49,xeno-canto
audio/xc/1031083.mp3,american_crow,American Crow,call,5,1:39,xeno-canto
audio/xc/1020220.mp3,american_crow,American Crow,call,5,0:29,xeno-canto
audio/xc/1020219.mp3,american_crow,American Crow,call,5,2:28,xeno-canto
audio/xc/1020218.mp3,american_crow,American Crow,call,5,1:16,xeno-canto
audio/xc/1013832.mp3,american_crow,American Crow,flight call,5,1:17,xeno-canto
audio/xc/1013379.mp3,american_crow,American Crow,call,5,0:05,xeno-canto
audio/xc/1013378.mp3,american_crow,American Crow,call,5,0:42,xeno-canto
audio/xc/1013376.mp3,american_crow,American Crow,"alarm call, call, interaction calls",5,0:08,xeno-canto
audio/xc/1012927.mp3,american_crow,American Crow,"flight call, elongated call",5,0:23,xeno-canto
audio/xc/1012500.mp3,american_crow,American Crow,"call, various calls",5,1:00,xeno-canto
audio/xc/1012499.mp3,american_crow,American Crow,call,5,0:27,xeno-canto
audio/xc/1012498.mp3,american_crow,American Crow,call,5,0:38,xeno-canto
audio/xc/1012136.mp3,american_crow,American Crow,call,5,0:43,xeno-canto
audio/xc/926363.mp3,american_crow,American Crow,call,5,0:26,xeno-canto
audio/xc/906706.mp3,american_crow,American Crow,uncertain,5,0:07,xeno-canto
audio/xc/839179.mp3,american_crow,American Crow,flight call,5,0:40,xeno-canto
audio/xc/833456.mp3,american_crow,American Crow,call,5,0:33,xeno-canto
audio/xc/813075.mp3,american_crow,American Crow,call,5,0:45,xeno-canto
audio/xc/753154.mp3,american_crow,American Crow,call,5,0:16,xeno-canto
audio/xc/753122.mp3,american_crow,American Crow,song,5,0:22,xeno-canto
audio/xc/692655.mp3,american_crow,American Crow,call,5,1:37,xeno-canto
audio/xc/682428.mp3,american_crow,American Crow,call,5,0:06,xeno-canto
audio/xc/653041.mp3,american_crow,American Crow,"alarm call, call, flight call",5,0:34,xeno-canto
audio/xc/627562.mp3,american_crow,American Crow,call,5,1:03,xeno-canto
audio/xc/626214.mp3,american_crow,American Crow,call,5,0:19,xeno-canto
audio/xc/612911.mp3,american_crow,American Crow,call,5,0:52,xeno-canto
audio/xc/597661.mp3,american_crow,American Crow,flight call,5,0:10,xeno-canto
audio/xc/595332.mp3,american_crow,American Crow,call,5,0:06,xeno-canto
audio/xc/588916.mp3,american_crow,American Crow,call,5,4:57,xeno-canto
audio/xc/531505.mp3,american_crow,American Crow,call,5,0:08,xeno-canto
audio/xc/509703.mp3,american_crow,American Crow,call,5,0:55,xeno-canto
audio/xc/385023.mp3,american_crow,American Crow,song,5,0:03,xeno-canto
audio/xc/383428.mp3,american_crow,American Crow,call,5,0:13,xeno-canto
audio/xc/383426.mp3,american_crow,American Crow,"begging call, call",5,2:07,xeno-canto
audio/xc/325935.mp3,american_crow,American Crow,call,5,0:18,xeno-canto
audio/xc/293291.mp3,american_crow,American Crow,call,5,1:02,xeno-canto
audio/xc/293246.mp3,american_crow,American Crow,flight call,5,0:07,xeno-canto
audio/xc/195540.mp3,american_crow,American Crow,call,5,0:08,xeno-canto
audio/xc/193112.mp3,american_crow,American Crow,call,5,1:29,xeno-canto
audio/xc/193111.mp3,american_crow,American Crow,call,5,1:20,xeno-canto
audio/xc/187483.mp3,american_crow,American Crow,call,5,1:33,xeno-canto
audio/xc/182403.mp3,american_crow,American Crow,call,5,0:58,xeno-canto
audio/xc/179103.mp3,american_crow,American Crow,call,5,0:37,xeno-canto
audio/xc/163637.mp3,american_crow,American Crow,call,5,0:12,xeno-canto
audio/xc/160098.mp3,american_crow,American Crow,call,5,1:44,xeno-canto
audio/xc/157656.mp3,american_crow,American Crow,call,5,1:47,xeno-canto
audio/xc/134495.mp3,american_crow,American Crow,call,5,0:47,xeno-canto
audio/xc/37386.mp3,american_crow,American Crow,"call, display calls",5,0:11,xeno-canto
audio/xc/1034713.mp3,american_crow,American Crow,call,4,2:18,xeno-canto
audio/xc/1034481.mp3,american_crow,American Crow,"call, flight call",4,0:18,xeno-canto
audio/xc/1022427.mp3,american_crow,American Crow,flight call,4,0:08,xeno-canto
audio/xc/1022426.mp3,american_crow,American Crow,flight call,4,0:14,xeno-canto
audio/xc/1022425.mp3,american_crow,American Crow,flight call,4,2:03,xeno-canto
audio/xc/1022424.mp3,american_crow,American Crow,flight call,4,0:27,xeno-canto
audio/xc/1020245.mp3,american_crow,American Crow,flight call,4,0:28,xeno-canto
audio/xc/1020244.mp3,american_crow,American Crow,flight call,4,0:37,xeno-canto
audio/xc/1020243.mp3,american_crow,American Crow,flight call,4,1:37,xeno-canto
audio/xc/1020242.mp3,american_crow,American Crow,flight call,4,0:13,xeno-canto
audio/xc/1020241.mp3,american_crow,American Crow,flight call,4,0:12,xeno-canto
audio/xc/1020240.mp3,american_crow,American Crow,flight call,4,1:29,xeno-canto
audio/xc/1020239.mp3,american_crow,American Crow,flight call,4,2:03,xeno-canto
audio/xc/1020238.mp3,american_crow,American Crow,flight call,4,1:51,xeno-canto
audio/xc/1020237.mp3,american_crow,American Crow,flight call,4,0:41,xeno-canto
audio/xc/1020236.mp3,american_crow,American Crow,flight call,4,1:56,xeno-canto
audio/xc/1020235.mp3,american_crow,American Crow,flight call,4,1:33,xeno-canto
audio/xc/1020234.mp3,american_crow,American Crow,"call, nasal",4,0:36,xeno-canto
audio/xc/1020233.mp3,american_crow,American Crow,"alarm call, call, flight call, various",4,2:16,xeno-canto
audio/xc/1020232.mp3,american_crow,American Crow,"alarm call, call, flight call, various",4,0:54,xeno-canto
audio/xc/1020231.mp3,american_crow,American Crow,"alarm call, call, flight call, various",4,0:47,xeno-canto
audio/xc/1020228.mp3,american_crow,American Crow,call,4,0:27,xeno-canto
audio/xc/1020227.mp3,american_crow,American Crow,call,4,0:46,xeno-canto
audio/xc/1020226.mp3,american_crow,American Crow,call,4,1:40,xeno-canto
audio/xc/1020225.mp3,american_crow,American Crow,call,4,2:29,xeno-canto
audio/xc/1020224.mp3,american_crow,American Crow,call,4,0:40,xeno-canto
audio/xc/1020223.mp3,american_crow,American Crow,call,4,1:17,xeno-canto
audio/xc/1020222.mp3,american_crow,American Crow,call,4,0:36,xeno-canto
audio/xc/1020221.mp3,american_crow,American Crow,call,4,1:48,xeno-canto
audio/xc/1020217.mp3,american_crow,American Crow,"alarm call, flight call, interaction",4,1:47,xeno-canto
audio/xc/1020216.mp3,american_crow,American Crow,"alarm call, flight call, interaction",4,0:08,xeno-canto
audio/xc/1020215.mp3,american_crow,American Crow,call,4,1:20,xeno-canto
audio/xc/1013943.mp3,american_crow,American Crow,"alarm call, call, interaction calls, rattle, squeaky calls",4,0:19,xeno-canto
audio/xc/1013375.mp3,american_crow,American Crow,"alarm call, call, interaction calls",4,0:06,xeno-canto
audio/xc/1013240.mp3,american_crow,American Crow,"alarm call, rattle",4,0:21,xeno-canto
audio/xc/1013239.mp3,american_crow,American Crow,"flight call, various calls",4,0:52,xeno-canto
audio/xc/1010432.mp3,american_crow,American Crow,alarm call,4,1:01,xeno-canto
audio/xc/994351.mp3,american_crow,American Crow,call,4,0:58,xeno-canto
audio/xc/911960.mp3,american_crow,American Crow,call,4,0:18,xeno-canto
audio/xc/911375.mp3,american_crow,American Crow,call,4,0:22,xeno-canto
audio/xc/822638.mp3,american_crow,American Crow,,4,0:09,xeno-canto
audio/xc/780198.mp3,american_crow,American Crow,,4,0:35,xeno-canto
audio/xc/754449.mp3,american_crow,American Crow,uncertain,4,1:23,xeno-canto
audio/xc/749901.mp3,american_crow,American Crow,uncertain,4,1:01,xeno-canto
audio/xc/741539.mp3,american_crow,American Crow,"begging call, call",4,0:54,xeno-canto
audio/xc/698541.mp3,american_crow,American Crow,call,4,0:32,xeno-canto
audio/xc/636546.mp3,american_crow,American Crow,call,4,0:30,xeno-canto
audio/xc/636423.mp3,american_crow,American Crow,call,4,0:36,xeno-canto
audio/xc/636422.mp3,american_crow,American Crow,call,4,0:22,xeno-canto
audio/xc/622110.mp3,american_crow,American Crow,"call, duet",4,0:06,xeno-canto
audio/xc/509710.mp3,american_crow,American Crow,"call, short call",4,0:22,xeno-canto
audio/xc/486243.mp3,american_crow,American Crow,call,4,2:06,xeno-canto
audio/xc/407053.mp3,american_crow,American Crow,call,4,0:40,xeno-canto
audio/xc/383429.mp3,american_crow,American Crow,"call, warning call",4,0:05,xeno-canto
audio/xc/344949.mp3,american_crow,American Crow,call,4,0:08,xeno-canto
audio/xc/302631.mp3,american_crow,American Crow,song,4,0:04,xeno-canto
audio/xc/267536.mp3,american_crow,American Crow,call,4,4:01,xeno-canto
audio/xc/253628.mp3,american_crow,American Crow,call,4,0:08,xeno-canto
audio/xc/193114.mp3,american_crow,American Crow,call,4,0:16,xeno-canto
audio/xc/193113.mp3,american_crow,American Crow,call,4,1:14,xeno-canto
audio/xc/182074.mp3,american_crow,American Crow,call,4,3:37,xeno-canto
audio/xc/172825.mp3,american_crow,American Crow,call,4,1:07,xeno-canto
audio/xc/169633.mp3,american_crow,American Crow,call,4,1:44,xeno-canto
audio/xc/163599.mp3,american_crow,American Crow,call,4,5:12,xeno-canto
audio/xc/160807.mp3,american_crow,American Crow,call,4,0:10,xeno-canto
audio/xc/160688.mp3,american_crow,American Crow,call,4,0:25,xeno-canto
audio/xc/160675.mp3,american_crow,American Crow,"call, calls in flight",4,0:44,xeno-canto
audio/xc/160518.mp3,american_crow,American Crow,call,4,0:15,xeno-canto
audio/xc/160284.mp3,american_crow,American Crow,call,4,0:07,xeno-canto
audio/xc/160272.mp3,american_crow,American Crow,call,4,0:03,xeno-canto
audio/xc/160166.mp3,american_crow,American Crow,call,4,0:30,xeno-canto
audio/xc/160165.mp3,american_crow,American Crow,call,4,0:40,xeno-canto
audio/xc/160163.mp3,american_crow,American Crow,"call, high-pitched calls",4,0:14,xeno-canto
audio/xc/160103.mp3,american_crow,American Crow,call,4,0:48,xeno-canto
audio/xc/160101.mp3,american_crow,American Crow,call,4,0:28,xeno-canto
audio/xc/160058.mp3,american_crow,American Crow,call,4,0:13,xeno-canto
audio/xc/153375.mp3,american_crow,American Crow,call,4,0:38,xeno-canto
audio/xc/153348.mp3,american_crow,American Crow,call,4,0:14,xeno-canto
audio/xc/153327.mp3,american_crow,American Crow,call,4,0:52,xeno-canto
audio/xc/152674.mp3,american_crow,American Crow,"call, rattle",4,0:10,xeno-canto
audio/xc/149940.mp3,american_crow,American Crow,call,4,0:14,xeno-canto
audio/xc/122647.mp3,american_crow,American Crow,call,4,4:26,xeno-canto
audio/xc/83721.mp3,american_crow,American Crow,call,4,0:35,xeno-canto
audio/xc/37651.mp3,american_crow,American Crow,call,4,0:39,xeno-canto
audio/xc/37649.mp3,american_crow,American Crow,call,4,0:34,xeno-canto
audio/xc/37364.mp3,american_crow,American Crow,call,4,0:32,xeno-canto
audio/xc/24413.mp3,american_crow,American Crow,"call, calls including gutteral cluck and  'cow-cow-cow'",4,0:14,xeno-canto
audio/xc/1084141.mp3,american_crow,American Crow,call,3,0:59,xeno-canto
audio/xc/1034712.mp3,american_crow,American Crow,call,3,0:39,xeno-canto
audio/xc/1020246.mp3,american_crow,American Crow,flight call,3,0:07,xeno-canto
audio/xc/1020230.mp3,american_crow,American Crow,"aberrant, call",3,0:29,xeno-canto
audio/xc/1020229.mp3,american_crow,American Crow,call,3,0:24,xeno-canto
audio/xc/990128.mp3,american_crow,American Crow,call,3,0:36,xeno-canto
audio/xc/941478.mp3,american_crow,American Crow,call,3,0:08,xeno-canto
audio/xc/753518.mp3,american_crow,American Crow,uncertain,3,0:38,xeno-canto
audio/xc/753007.mp3,american_crow,American Crow,uncertain,3,0:09,xeno-canto
audio/xc/751252.mp3,american_crow,American Crow,uncertain,3,0:34,xeno-canto
audio/xc/622922.mp3,american_crow,American Crow,"call, duet",3,0:46,xeno-canto
audio/xc/622108.mp3,american_crow,American Crow,"call, duet",3,0:03,xeno-canto
audio/xc/452143.mp3,american_crow,American Crow,call,3,0:30,xeno-canto
audio/xc/217989.mp3,american_crow,American Crow,"call, rattle call",3,0:03,xeno-canto
audio/xc/216629.mp3,american_crow,American Crow,call,3,0:07,xeno-canto
audio/xc/185187.mp3,american_crow,American Crow,"call, bill-knocking",3,2:56,xeno-canto
audio/xc/160416.mp3,american_crow,American Crow,call,3,0:04,xeno-canto
audio/xc/160396.mp3,american_crow,American Crow,call,3,0:01,xeno-canto
audio/xc/160338.mp3,american_crow,American Crow,call,3,0:11,xeno-canto
audio/xc/160289.mp3,american_crow,American Crow,call,3,0:30,xeno-canto
audio/xc/160247.mp3,american_crow,American Crow,call,3,0:04,xeno-canto
audio/xc/160188.mp3,american_crow,American Crow,call,3,3:41,xeno-canto
audio/xc/157464.mp3,american_crow,American Crow,call,3,3:14,xeno-canto
audio/xc/37647.mp3,american_crow,American Crow,whisper song?,3,0:19,xeno-canto
audio/xc/752996.mp3,american_crow,American Crow,uncertain,2,0:34,xeno-canto
audio/xc/751120.mp3,american_crow,American Crow,uncertain,2,0:04,xeno-canto
audio/xc/748566.mp3,american_crow,American Crow,call,2,0:05,xeno-canto
audio/xc/243424.mp3,american_crow,American Crow,"alarm call, call, song, strange call",2,0:44,xeno-canto
audio/xc/163600.mp3,american_crow,American Crow,call,2,0:55,xeno-canto
audio/xc/320736.mp3,fish_crow,Fish Crow,call,4,0:21,xeno-canto
audio/xc/1000397.mp3,northern_raven,Northern Raven,call,5,1:25,xeno-canto
audio/xc/990108.mp3,northern_raven,Northern Raven,,5,0:32,xeno-canto
audio/xc/922424.mp3,northern_raven,Northern Raven,call,5,2:28,xeno-canto
audio/xc/919550.mp3,northern_raven,Northern Raven,uncertain,5,1:26,xeno-canto
audio/xc/691471.mp3,northern_raven,Northern Raven,call,5,1:11,xeno-canto
audio/xc/481739.mp3,northern_raven,Northern Raven,alarm call,5,0:59,xeno-canto
audio/xc/190128.mp3,northern_raven,Northern Raven,call,5,4:22,xeno-canto
audio/xc/187475.mp3,northern_raven,Northern Raven,call,5,0:31,xeno-canto
audio/xc/186315.mp3,northern_raven,Northern Raven,"call, flight call",5,0:43,xeno-canto
audio/xc/115767.mp3,northern_raven,Northern Raven,"call, bill-snapping",5,10:50,xeno-canto
audio/xc/21667.mp3,northern_raven,Northern Raven,"call, calls in flight and heavy wing beats",5,0:25,xeno-canto
audio/xc/1060247.mp3,northern_raven,Northern Raven,call,4,0:08,xeno-canto
audio/xc/1033166.mp3,northern_raven,Northern Raven,call,4,0:07,xeno-canto
audio/xc/1020508.mp3,northern_raven,Northern Raven,flight call,4,0:10,xeno-canto
audio/xc/1020507.mp3,northern_raven,Northern Raven,flight call,4,0:31,xeno-canto
audio/xc/1020506.mp3,northern_raven,Northern Raven,flight call,4,0:34,xeno-canto
audio/xc/1020489.mp3,northern_raven,Northern Raven,"call, interactions",4,0:11,xeno-canto
audio/xc/1020488.mp3,northern_raven,Northern Raven,call,4,0:29,xeno-canto
audio/xc/1013244.mp3,northern_raven,Northern Raven,"call, flight call",4,0:04,xeno-canto
audio/xc/1000400.mp3,northern_raven,Northern Raven,call,4,1:00,xeno-canto
audio/xc/1000399.mp3,northern_raven,Northern Raven,call,4,2:26,xeno-canto
audio/xc/1000398.mp3,northern_raven,Northern Raven,call,4,1:03,xeno-canto
audio/xc/998604.mp3,northern_raven,Northern Raven,begging call,4,0:59,xeno-canto
audio/xc/994363.mp3,northern_raven,Northern Raven,call,4,1:55,xeno-canto
audio/xc/994361.mp3,northern_raven,Northern Raven,call,4,0:58,xeno-canto
audio/xc/994360.mp3,northern_raven,Northern Raven,call,4,1:09,xeno-canto
audio/xc/994359.mp3,northern_raven,Northern Raven,call,4,2:26,xeno-canto
audio/xc/994356.mp3,northern_raven,Northern Raven,call,4,1:03,xeno-canto
audio/xc/962311.mp3,northern_raven,Northern Raven,"call, song",4,0:36,xeno-canto
audio/xc/920988.mp3,northern_raven,Northern Raven,call,4,1:53,xeno-canto
audio/xc/916951.mp3,northern_raven,Northern Raven,uncertain,4,0:45,xeno-canto
audio/xc/911371.mp3,northern_raven,Northern Raven,call,4,0:02,xeno-canto
audio/xc/899094.mp3,northern_raven,Northern Raven,duet,4,7:09,xeno-canto
audio/xc/841306.mp3,northern_raven,Northern Raven,"flight call, wing noise",4,0:46,xeno-canto
audio/xc/834243.mp3,northern_raven,Northern Raven,uncertain,4,0:04,xeno-canto
audio/xc/824356.mp3,northern_raven,Northern Raven,call,4,0:10,xeno-canto
audio/xc/818889.mp3,northern_raven,Northern Raven,call,4,0:12,xeno-canto
audio/xc/787449.mp3,northern_raven,Northern Raven,uncertain,4,0:41,xeno-canto
audio/xc/764939.mp3,northern_raven,Northern Raven,uncertain,4,1:01,xeno-canto
audio/xc/755820.mp3,northern_raven,Northern Raven,uncertain,4,1:01,xeno-canto
audio/xc/753695.mp3,northern_raven,Northern Raven,call,4,0:14,xeno-canto
audio/xc/753678.mp3,northern_raven,Northern Raven,uncertain,4,0:16,xeno-canto
audio/xc/750217.mp3,northern_raven,Northern Raven,uncertain,4,0:24,xeno-canto
audio/xc/729501.mp3,northern_raven,Northern Raven,call,4,0:14,xeno-canto
audio/xc/694277.mp3,northern_raven,Northern Raven,uncertain,4,3:44,xeno-canto
audio/xc/687204.mp3,northern_raven,Northern Raven,call,4,0:25,xeno-canto
audio/xc/636545.mp3,northern_raven,Northern Raven,call,4,0:24,xeno-canto
audio/xc/636543.mp3,northern_raven,Northern Raven,call,4,0:11,xeno-canto
audio/xc/636421.mp3,northern_raven,Northern Raven,call,4,0:06,xeno-canto
audio/xc/626215.mp3,northern_raven,Northern Raven,call,4,0:15,xeno-canto
audio/xc/623254.mp3,northern_raven,Northern Raven,uncertain,4,3:58,xeno-canto
audio/xc/612912.mp3,northern_raven,Northern Raven,call,4,1:00,xeno-canto
audio/xc/594145.mp3,northern_raven,Northern Raven,call,4,0:02,xeno-canto
audio/xc/594144.mp3,northern_raven,Northern Raven,"call, drumming, song",4,0:02,xeno-canto
audio/xc/494460.mp3,northern_raven,Northern Raven,"call, contact calls",4,0:37,xeno-canto
audio/xc/494458.mp3,northern_raven,Northern Raven,tyoc,4,0:35,xeno-canto
audio/xc/488499.mp3,northern_raven,Northern Raven,call,4,0:52,xeno-canto
audio/xc/459882.mp3,northern_raven,Northern Raven,call,4,0:48,xeno-canto
audio/xc/428274.mp3,northern_raven,Northern Raven,call,4,0:03,xeno-canto
audio/xc/420567.mp3,northern_raven,Northern Raven,call,4,0:26,xeno-canto
audio/xc/397333.mp3,northern_raven,Northern Raven,call,4,0:33,xeno-canto
audio/xc/387407.mp3,northern_raven,Northern Raven,call,4,1:53,xeno-canto
audio/xc/383435.mp3,northern_raven,Northern Raven,call,4,0:10,xeno-canto
audio/xc/383430.mp3,northern_raven,Northern Raven,"call, contact calls",4,0:59,xeno-canto
audio/xc/380423.mp3,northern_raven,Northern Raven,"call, flight call",4,0:18,xeno-canto
audio/xc/334983.mp3,northern_raven,Northern Raven,call,4,1:54,xeno-canto
audio/xc/254322.mp3,northern_raven,Northern Raven,call,4,0:08,xeno-canto
audio/xc/253810.mp3,northern_raven,Northern Raven,alarm call,4,0:10,xeno-canto
audio/xc/195206.mp3,northern_raven,Northern Raven,call,4,0:09,xeno-canto
audio/xc/195205.mp3,northern_raven,Northern Raven,call,4,3:05,xeno-canto
audio/xc/190219.mp3,northern_raven,Northern Raven,call,4,0:34,xeno-canto
audio/xc/190129.mp3,northern_raven,Northern Raven,call,4,2:36,xeno-canto
audio/xc/189593.mp3,northern_raven,Northern Raven,call,4,1:07,xeno-canto
audio/xc/188382.mp3,northern_raven,Northern Raven,call,4,0:10,xeno-canto
audio/xc/188381.mp3,northern_raven,Northern Raven,call,4,1:26,xeno-canto
audio/xc/188157.mp3,northern_raven,Northern Raven,call,4,2:17,xeno-canto
audio/xc/179965.mp3,northern_raven,Northern Raven,flight call,4,0:07,xeno-canto
audio/xc/169037.mp3,northern_raven,Northern Raven,call,4,0:40,xeno-canto
audio/xc/165815.mp3,northern_raven,Northern Raven,call,4,0:13,xeno-canto
audio/xc/163644.mp3,northern_raven,Northern Raven,call,4,0:50,xeno-canto
audio/xc/163643.mp3,northern_raven,Northern Raven,call,4,1:12,xeno-canto
audio/xc/163615.mp3,northern_raven,Northern Raven,call,4,0:23,xeno-canto
audio/xc/163613.mp3,northern_raven,Northern Raven,call,4,1:12,xeno-canto
audio/xc/160839.mp3,northern_raven,Northern Raven,call,4,0:14,xeno-canto
audio/xc/160775.mp3,northern_raven,Northern Raven,call,4,1:48,xeno-canto
audio/xc/160637.mp3,northern_raven,Northern Raven,call,4,2:40,xeno-canto
audio/xc/160517.mp3,northern_raven,Northern Raven,call,4,0:33,xeno-canto
audio/xc/160347.mp3,northern_raven,Northern Raven,call,4,0:28,xeno-canto
audio/xc/160297.mp3,northern_raven,Northern Raven,call,4,0:20,xeno-canto
audio/xc/160295.mp3,northern_raven,Northern Raven,call,4,0:09,xeno-canto
audio/xc/160105.mp3,northern_raven,Northern Raven,call,4,0:09,xeno-canto
audio/xc/160084.mp3,northern_raven,Northern Raven,call,4,0:36,xeno-canto
audio/xc/159903.mp3,northern_raven,Northern Raven,call,4,0:57,xeno-canto
audio/xc/159902.mp3,northern_raven,Northern Raven,call,4,0:56,xeno-canto
audio/xc/159864.mp3,northern_raven,Northern Raven,call,4,1:39,xeno-canto
audio/xc/159483.mp3,northern_raven,Northern Raven,call,4,0:20,xeno-canto
audio/xc/159307.mp3,northern_raven,Northern Raven,"call, calls, wing sounds",4,0:26,xeno-canto
audio/xc/159280.mp3,northern_raven,Northern Raven,call,4,1:09,xeno-canto
audio/xc/159279.mp3,northern_raven,Northern Raven,call,4,0:36,xeno-canto
audio/xc/159216.mp3,northern_raven,Northern Raven,call,4,0:16,xeno-canto
audio/xc/134518.mp3,northern_raven,Northern Raven,call,4,2:05,xeno-canto
audio/xc/76628.mp3,northern_raven,Northern Raven,call,4,2:38,xeno-canto
audio/xc/66008.mp3,northern_raven,Northern Raven,call,4,0:28,xeno-canto
audio/xc/21666.mp3,northern_raven,Northern Raven,flight call,4,0:41,xeno-canto
audio/xc/1078043.mp3,northern_raven,Northern Raven,call,3,0:48,xeno-canto
audio/xc/1022428.mp3,northern_raven,Northern Raven,flight call,3,0:37,xeno-canto
audio/xc/1020509.mp3,northern_raven,Northern Raven,flight call,3,0:13,xeno-canto
audio/xc/1020505.mp3,northern_raven,Northern Raven,"call, interactions",3,0:14,xeno-canto
audio/xc/1000396.mp3,northern_raven,Northern Raven,call,3,1:16,xeno-canto
audio/xc/994357.mp3,northern_raven,Northern Raven,call,3,1:41,xeno-canto
audio/xc/990111.mp3,northern_raven,Northern Raven,,3,1:19,xeno-canto
audio/xc/985350.mp3,northern_raven,Northern Raven,call,3,1:58,xeno-canto
audio/xc/932909.mp3,northern_raven,Northern Raven,call,3,1:13,xeno-canto
audio/xc/861387.mp3,northern_raven,Northern Raven,call,3,0:32,xeno-canto
audio/xc/818887.mp3,northern_raven,Northern Raven,call,3,0:52,xeno-canto
audio/xc/808845.mp3,northern_raven,Northern Raven,begging call,3,0:44,xeno-canto
audio/xc/753679.mp3,northern_raven,Northern Raven,uncertain,3,1:06,xeno-canto
audio/xc/749726.mp3,northern_raven,Northern Raven,uncertain,3,0:12,xeno-canto
audio/xc/694274.mp3,northern_raven,Northern Raven,uncertain,3,1:50,xeno-canto
audio/xc/669082.mp3,northern_raven,Northern Raven,call,3,0:14,xeno-canto
audio/xc/658301.mp3,northern_raven,Northern Raven,call,3,0:21,xeno-canto
audio/xc/494462.mp3,northern_raven,Northern Raven,"call, wingnoise",3,0:39,xeno-canto
audio/xc/494457.mp3,northern_raven,Northern Raven,cluck,3,0:09,xeno-canto
audio/xc/484155.mp3,northern_raven,Northern Raven,call,3,0:16,xeno-canto
audio/xc/484153.mp3,northern_raven,Northern Raven,call,3,0:43,xeno-canto
audio/xc/484152.mp3,northern_raven,Northern Raven,call,3,0:27,xeno-canto
audio/xc/453983.mp3,northern_raven,Northern Raven,call,3,0:16,xeno-canto
audio/xc/260214.mp3,northern_raven,Northern Raven,call,3,0:05,xeno-canto
audio/xc/195805.mp3,northern_raven,Northern Raven,call,3,0:15,xeno-canto
audio/xc/160760.mp3,northern_raven,Northern Raven,"call, calls in flight",3,1:18,xeno-canto
audio/xc/160635.mp3,northern_raven,Northern Raven,call,3,0:49,xeno-canto
audio/xc/160469.mp3,northern_raven,Northern Raven,call,3,0:25,xeno-canto
audio/xc/160298.mp3,northern_raven,Northern Raven,call,3,1:08,xeno-canto
audio/xc/160236.mp3,northern_raven,Northern Raven,call,3,2:25,xeno-canto
audio/xc/160104.mp3,northern_raven,Northern Raven,call,3,1:01,xeno-canto
audio/xc/160083.mp3,northern_raven,Northern Raven,call,3,2:02,xeno-canto
audio/xc/159881.mp3,northern_raven,Northern Raven,call,3,0:13,xeno-canto
audio/xc/159877.mp3,northern_raven,Northern Raven,call,3,0:51,xeno-canto
audio/xc/159863.mp3,northern_raven,Northern Raven,call,3,0:56,xeno-canto
audio/xc/159825.mp3,northern_raven,Northern Raven,call,3,0:59,xeno-canto
audio/xc/159756.mp3,northern_raven,Northern Raven,call,3,0:52,xeno-canto
audio/xc/159640.mp3,northern_raven,Northern Raven,call,3,0:10,xeno-canto
audio/xc/159305.mp3,northern_raven,Northern Raven,call,3,0:11,xeno-canto
audio/xc/159201.mp3,northern_raven,Northern Raven,call,3,0:33,xeno-canto
audio/xc/159199.mp3,northern_raven,Northern Raven,call,3,0:08,xeno-canto
